public_unit_id,family,seed,route,edited_object,delta_vx,delta_vy,M1,joint_pass,anchor_rmse,k1_rmse,t19_rmse
joint-05f0f9643ecc833a54a1,M1,291302,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.15562876521819444,true,0.025090575144179988,0.022844396886548594,0.05570317696306245
joint-6731d5008cdff8444b8a,M1,291302,single_only_addressable,0,0.0660007618367672,0.1320015236735344,0.14833620078140736,true,0.025519801857085914,0.027075848871353458,0.07988132076780423
joint-cd5d57fb2d2fc404ed88,M1,291302,single_only_addressable,1,0.0660007618367672,-0.1320015236735344,0.07308581043036605,true,0.01922628705456402,0.017762123722384386,0.03401895758088824
joint-c73f7954cc710bf9d63c,M1,291302,single_only_addressable,0,-0.1320015236735344,0.1320015236735344,0.2744715509746698,false,0.09396169514664048,0.05814206857128562,0.24251684465908055
joint-8c80649d97868318c9fe,M1,291302,single_only_addressable,1,-0.0660007618367672,0.1320015236735344,0.17271103922242395,true,0.026612967009016976,0.02523594459217728,0.07719135173833797
joint-e8ffd69e58705acdb563,M1,291302,single_only_addressable,0,-0.1320015236735344,-0.1320015236735344,0.3014948854663218,false,0.11176891306456957,0.09068122784611743,0.16267087715957546
joint-2474a6ed6bbe4f7e1b97,M1,291302,single_only_addressable,1,-0.0660007618367672,-0.0660007618367672,0.19762084121419746,true,0.03927427912857369,0.03210842799397831,0.14626569672180917
joint-1b6c644185589ebc48c8,M1,291302,single_only_addressable,1,-0.1320015236735344,0.1320015236735344,0.25442060696700075,true,0.03394672762746814,0.036810729683704586,0.11713942984503431
joint-efe7c8a0a11bb35094e0,M1,291302,single_only_addressable,0,-0.1320015236735344,0.0660007618367672,0.3473617648729093,true,0.07410889249805774,0.06554527503406425,0.27891522834186955
joint-9ea456682d298ae62b43,M1,291302,single_only_addressable,0,0.1320015236735344,0.1320015236735344,0.3641206888657906,true,0.08757307394931362,0.05905718112081257,0.27602684071038175
joint-7d924a87e8568d82b71b,M1,291302,single_only_addressable,1,-0.0660007618367672,-0.1320015236735344,0.06803951114887792,true,0.020813678298324943,0.014882726173098918,0.03432834547275521
joint-f012efad790d4bcb5275,M1,291302,single_only_addressable,1,0.0660007618367672,-0.1320015236735344,0.15434291893953356,true,0.03077761262797007,0.0357663650389763,0.15859512724857067
joint-99a2122f162a74088f58,M1,291302,single_only_addressable,0,0.1320015236735344,0.0660007618367672,0.08472169652571326,true,0.02036245193409933,0.023443923752908716,0.05611274081049759
joint-ce884c4d333127e8b6dc,M1,291302,single_only_addressable,0,0.1320015236735344,-0.1320015236735344,0.15720997187502683,true,0.023879571437521337,0.030078026217403672,0.10805708812046218
joint-50af49320c1511a0d6c6,M1,291302,single_only_addressable,1,0.1320015236735344,0.1320015236735344,0.3441756217721588,true,0.055740336621576764,0.05411837439154107,0.22179234449835042
joint-4664e26abb95085a572a,M1,291302,single_only_addressable,1,-0.1320015236735344,-0.1320015236735344,0.25948836518729285,true,0.04212633829754001,0.0446247583043397,0.26696514685437006
joint-79aa8ba0c5489ddf2497,M1,291302,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.1846634096673711,true,0.05224051319465067,0.05441849812634049,0.14541659622565373
joint-d987f2e8f59153959f0b,M1,291302,single_only_addressable,0,0.0660007618367672,-0.0660007618367672,0.1845147681012084,true,0.04438240269017429,0.044130230461027875,0.135014074140663
joint-cb8130fb1c35fd8e7b18,M1,291302,single_only_addressable,0,0.1320015236735344,0.1320015236735344,0.11923789416360622,true,0.024320660029186387,0.029629198391013,0.0894921420551293
joint-d18a1d26ca0c2d035ee3,M1,291302,single_only_addressable,1,-0.0660007618367672,0.0660007618367672,0.2112250935094739,true,0.03907556240993161,0.03749515727654821,0.14665434181426668
joint-da2f34f1c087e97b1afb,M1,291302,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.09255152168196079,true,0.01950794003623078,0.024244551713613147,0.0715864736642175
joint-d61e8bcf8b85f15c898a,M1,291302,single_only_addressable,1,-0.0660007618367672,-0.0660007618367672,0.08429426109035011,true,0.017330462322551955,0.01719991803379809,0.04562454078597193
joint-4de8fb543630717fe750,M1,291302,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.11258220173496356,true,0.030187869923404147,0.0228055927531856,0.05010698608889034
joint-dc3cf8ce3539277e0726,M1,291302,single_only_addressable,0,-0.0660007618367672,-0.1320015236735344,0.31164036112386384,false,0.1164232629338478,0.08225572851145882,0.2067750822826162
joint-afc74f4446a723051311,M1,291302,single_only_addressable,0,0.1320015236735344,0.0660007618367672,0.11746524826216241,true,0.06396046579022227,0.0455334599394043,0.13549047902681724
joint-b8e91cf056a2850aa06d,M1,291302,single_only_addressable,1,0.1320015236735344,0.1320015236735344,0.35159860660166803,true,0.07035612331402337,0.08352706996748324,0.2246006620159262
joint-1f313d8436034e3c8a2f,M1,291302,single_only_addressable,0,0.0660007618367672,-0.0660007618367672,0.04572488859643544,true,0.008991344741993477,0.012329335543037938,0.034855422625977475
joint-86283058a19cd7794f47,M1,291302,single_only_addressable,1,-0.1320015236735344,0.1320015236735344,0.2959325613974501,true,0.050532255449179816,0.053766750164073375,0.26378196018655053
joint-a5ed81533299a3f553ae,M1,291302,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.13980312688713345,true,0.035026943321804484,0.02799801634118455,0.07285568054639377
joint-1b3125f558c72b1ea5e4,M1,291302,single_only_addressable,1,-0.0660007618367672,0.1320015236735344,0.12248610412703374,true,0.020479511378735143,0.021064119587158574,0.07330182318749416
joint-3dcb938aa6f788013529,M1,291302,single_only_addressable,0,-0.0660007618367672,-0.0660007618367672,0.12282907574487616,true,0.02641697042034068,0.022961617069181168,0.09958924412382841
joint-f3d0c584cd58125ec9bd,M1,291302,single_only_addressable,0,-0.0660007618367672,-0.1320015236735344,0.14971128285830973,true,0.026542740757929933,0.029971604850721926,0.10501566744830539
joint-a4fe2bd135f56d3a3b4d,M1,291302,single_only_addressable,0,-0.1320015236735344,-0.0660007618367672,0.11538744843058134,true,0.06405199863287898,0.06027419483880398,0.10134727751260625
joint-baf9ad5b2a0e2663433b,M1,291302,single_only_addressable,0,0.1320015236735344,0.1320015236735344,0.19480066717956415,true,0.07960224900806832,0.05447455670419809,0.3030318168187468
joint-63dd4abeb6e1325c7806,M1,291302,single_only_addressable,0,-0.1320015236735344,0.1320015236735344,0.17964272155431815,true,0.026966117822873597,0.036854688524624146,0.10374723802955714
joint-89a8114aac92bfca40db,M1,291302,single_only_addressable,0,0.0660007618367672,0.1320015236735344,0.2153375419371365,true,0.03940568667238177,0.03785832016180133,0.16394701816048574
joint-fdd9add87d3e0887f0db,M1,291302,single_only_addressable,0,-0.0660007618367672,-0.0660007618367672,0.054532594544246,true,0.011785280331728229,0.019526737210236927,0.047159042815428716
joint-8deb233befdaaa44244e,M1,291302,single_only_addressable,0,-0.0660007618367672,-0.1320015236735344,0.29829910520667563,false,0.09855471717789469,0.07980263526409079,0.19466952332055992
joint-750a25537e1c577ecb17,M1,291302,single_only_addressable,0,0.1320015236735344,0.0660007618367672,0.3389205976247966,true,0.06968750200787752,0.05614653681327466,0.26426610187358396
joint-d20c3c92116f8fce3c1e,M1,291302,single_only_addressable,0,-0.1320015236735344,-0.0660007618367672,0.3457715853301181,true,0.07185466104120575,0.05839648164560832,0.23148526175129575
joint-83912571774477870e69,M1,291302,single_only_addressable,0,0.1320015236735344,-0.0660007618367672,0.03646624720935352,true,0.009751581744373376,0.013138606931273498,0.054724411854668475
joint-0b091357d2bc89169b82,M1,291302,single_only_addressable,0,0.1320015236735344,-0.1320015236735344,0.38192217089247316,false,0.09208152554317944,0.09354136552988203,0.29873546450586724
joint-79a2726c7c85c127d89d,M1,291302,single_only_addressable,0,-0.1320015236735344,-0.1320015236735344,0.2957063900972979,true,0.0544466201767153,0.046730022573944124,0.20915294225122139
joint-ff0e8b614b34aecce4b3,M1,291302,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.12226626075401699,true,0.027032524831895815,0.028925776555135244,0.11201035761052135
joint-a6e0056491e5774f3780,M1,291302,single_only_addressable,0,0.0660007618367672,-0.1320015236735344,0.2550182961712944,true,0.058952856866479275,0.06976595181900737,0.19300930780638323
joint-009541860623d2bb9f1f,M1,291302,single_only_addressable,0,-0.0660007618367672,0.1320015236735344,0.1535926914293311,true,0.023643143960719683,0.028593527054383006,0.07664952355002459
joint-ffe811f4bd9985f39189,M1,291302,single_only_addressable,0,-0.0660007618367672,-0.1320015236735344,0.02263616391359486,true,0.008927527532265809,0.01667180752770306,0.015595722667136507
joint-08c462a1ad92c4ade964,M1,291302,single_only_addressable,0,0.1320015236735344,-0.0660007618367672,0.038966991325308016,true,0.010472824656455456,0.011687972354696466,0.044569687520822014
joint-2ce56f0ea0683dcda2f5,M1,291302,single_only_addressable,0,-0.1320015236735344,-0.0660007618367672,0.254613434939294,true,0.047899860909058414,0.04179917483381373,0.18515543101094106
joint-e8e45e1d9d7dc3a06a25,M1,291302,single_only_addressable,0,0.1320015236735344,-0.1320015236735344,0.13055283990002964,true,0.019438568836610583,0.022241309852044314,0.08445429337141058
joint-cf92d455cc3ba4b96312,M1,291302,single_only_addressable,1,-0.1320015236735344,0.1320015236735344,0.30559362198675266,false,0.14235134147216938,0.07841413444471261,0.29549372201215646
joint-2a931d7a53cb9c33974d,M1,291303,single_only_addressable,0,0.0660007618367672,-0.0660007618367672,0.3429678321108972,true,0.05373320953537173,0.05209886587977608,0.17586723873058466
joint-4352a0ffd3ac22d2f5e6,M1,291303,single_only_addressable,1,0.0660007618367672,-0.0660007618367672,0.20309260663241535,true,0.031195673924541624,0.034134891157985014,0.10911392145485978
joint-147f59a58d0ef285e900,M1,291303,single_only_addressable,0,0.0660007618367672,-0.1320015236735344,0.48059148235906707,false,0.08543394903648915,0.09500623295858773,0.288700486678042
joint-d0326bfd1d59b011ffc1,M1,291303,single_only_addressable,0,0.1320015236735344,0.0660007618367672,0.2680876568219183,true,0.041114142122639766,0.04652580363323814,0.08068133103082914
joint-b0a6408213b275a6eec4,M1,291303,single_only_addressable,0,-0.1320015236735344,0.0660007618367672,0.3722525515911072,true,0.05392838064502733,0.05481820686482803,0.1665999294370538
joint-f16075ae76c562b01afa,M1,291303,single_only_addressable,1,0.1320015236735344,0.0660007618367672,0.34280738906684827,true,0.07582924470715181,0.05260430834385871,0.22809074435277982
joint-6c84dffefac07a85efd4,M1,291303,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.4549004939422755,false,0.06878791945643,0.06245840747087289,0.19229477294550573
joint-530af393a720d348afb0,M1,291303,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.137917356616394,true,0.024141208700646448,0.03721914931690194,0.08420929361997427
joint-66b0d86cfbc4d904308f,M1,291303,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.21055755295490303,true,0.03244702898042163,0.03995893665200842,0.11731516315142701
joint-cb84ae0ab47be6c0b097,M1,291303,single_only_addressable,0,-0.0660007618367672,0.1320015236735344,0.2299065413261878,true,0.045632746180882706,0.06225542606287094,0.1803930904412911
joint-bd7b1bc3eac5c32be6ce,M1,291303,single_only_addressable,0,-0.0660007618367672,-0.0660007618367672,0.12097977968100398,true,0.03059221581001008,0.05098919356894915,0.12667432359461947
joint-f42e2b2aa0bcf1904b2c,M1,291303,single_only_addressable,1,0.1320015236735344,0.0660007618367672,0.30341654476864716,true,0.07310187343666262,0.04960413149536821,0.17072441630355015
joint-0cc5980f554a68da719e,M1,291303,single_only_addressable,0,0.1320015236735344,0.1320015236735344,0.3225122261697932,true,0.04817974940967621,0.055241853130499396,0.3053185095941709
joint-c71196ce6b27a5f15741,M1,291303,single_only_addressable,1,-0.0660007618367672,-0.0660007618367672,0.06257954271978619,true,0.016110591824354367,0.03374880977658545,0.12706949956704605
joint-08a29e94c959b15daf6c,M1,291303,single_only_addressable,0,-0.1320015236735344,-0.0660007618367672,0.1577877941828038,true,0.03247995493984051,0.0476527204251989,0.13992031270421657
joint-009344968abd7434a0a8,M1,291303,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.44195718991477406,false,0.06669665159177735,0.06402983116354603,0.19612667551834112
joint-0d9b039cb21daac03d2a,M1,291303,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.08223656570782578,true,0.014621264998860593,0.039806233768927654,0.09564258424753036
joint-96bbd61ef63ebf358d5e,M1,291303,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.23751781892752913,true,0.034934601220848675,0.04420739039002547,0.12999457864593897
joint-71226efdc82c7b8eb4e1,M1,291303,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.506058516428549,false,0.08812214989297305,0.08374031887674772,0.29916966611434703
joint-2b6a5ce6c26b3991652e,M1,291303,single_only_addressable,0,0.0660007618367672,-0.1320015236735344,0.30415074452357505,true,0.0506832105544297,0.06584810233588638,0.1942794467119103
joint-c45a492c6ab0e2e5bfbe,M1,291303,single_only_addressable,1,0.1320015236735344,-0.0660007618367672,0.4365258531407223,false,0.08127528161361997,0.06739722682161714,0.28549041450954943
joint-b2b2ebaf8b3253aafde3,M1,291303,single_only_addressable,0,0.1320015236735344,-0.1320015236735344,0.35701424512456764,true,0.06561289525935882,0.06685381278722463,0.25142843988852587
joint-58d5f239e12552c3626e,M1,291303,single_only_addressable,0,-0.1320015236735344,0.1320015236735344,0.31955274594304905,true,0.05821210065438657,0.06070569790348361,0.3044045205979655
joint-fc2b76f0772372bf8c3c,M1,291303,single_only_addressable,1,-0.1320015236735344,0.0660007618367672,0.2790897171887379,true,0.045560962318304185,0.05110063329522044,0.16866307004898645
joint-fe2aefddb9b7745686ad,M1,291303,single_only_addressable,1,-0.0660007618367672,0.0660007618367672,0.10949463658573279,true,0.020288644106034072,0.024742719708493538,0.12571641586816756
joint-8b6ff975d45da97a4933,M1,291303,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.4764129887090151,false,0.06932086954550293,0.06778763530636342,0.20737887738824162
joint-175e17d0ef9573bac40e,M1,291303,single_only_addressable,0,-0.1320015236735344,0.1320015236735344,0.4290699690663623,false,0.06647875957076617,0.07815480023830886,0.2309850452078178
joint-a3d06b9cb0966439eddd,M1,291303,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.13369954576851992,true,0.027721584706029288,0.03280807087661832,0.1464507061437634
joint-04c90cd2b55e51d7395c,M1,291303,single_only_addressable,0,0.0660007618367672,-0.1320015236735344,0.15541819191775585,true,0.037485627116350874,0.03848554191810212,0.16227333901333613
joint-03d19206c4766692b70a,M1,291303,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.2545492095932593,true,0.03828073641681602,0.043979286903718474,0.13042650623826857
joint-f3533a47857412ee6574,M1,291303,single_only_addressable,1,-0.0660007618367672,-0.0660007618367672,0.07439340922524461,true,0.01720160577672247,0.029871146661173405,0.11261297496647486
joint-19e423cc276169fd1073,M1,291303,single_only_addressable,1,0.1320015236735344,0.0660007618367672,0.1294738116368905,true,0.03265490552443701,0.030749054301864476,0.15359119996830617
joint-ff96f3eeddc533681410,M1,291303,single_only_addressable,0,-0.1320015236735344,0.0660007618367672,0.24586092485676836,true,0.05588843931691029,0.05474769580628357,0.18956582638735292
joint-c4e21270ec4d0d7be262,M1,291303,single_only_addressable,0,-0.0660007618367672,0.1320015236735344,0.25802542034496706,true,0.043870745909095066,0.06613194922022096,0.1804375945776825
joint-f3c2aa3445150de38445,M1,291303,single_only_addressable,1,-0.0660007618367672,-0.1320015236735344,0.2050201466866277,true,0.032342060552229525,0.042533405642107225,0.12042368182173172
joint-9b1bd063fe31242ee1d4,M1,291303,single_only_addressable,0,-0.1320015236735344,0.0660007618367672,0.381336824684425,true,0.05583716815676718,0.05705379322756486,0.17373089846621387
joint-dc07119105a4b0f17fef,M1,291303,single_only_addressable,0,-0.1320015236735344,-0.1320015236735344,0.21725774596486408,true,0.04604913352817606,0.05890004474868167,0.18850242116724214
joint-e62d176dd1f3b78034aa,M1,291303,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.09814322726919497,true,0.017356795604786875,0.03627509977232567,0.08663035485987358
joint-7fb044ff7f38057c2332,M1,291303,single_only_addressable,1,-0.0660007618367672,-0.1320015236735344,0.22702418832182872,true,0.034605690297107645,0.043944282986523926,0.13743594501404313
joint-86e6ae730070eee6983b,M1,291303,single_only_addressable,1,0.0660007618367672,-0.0660007618367672,0.19716655789950113,true,0.03166512322436029,0.03913528430624663,0.14881052203824224
joint-9a206f19112cd83d8451,M1,291303,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.40407201567104356,false,0.06238534106108084,0.06007765466083297,0.18381830120748144
joint-d9be6f5c2e8106f0264a,M1,291303,single_only_addressable,1,0.0660007618367672,-0.0660007618367672,0.2039781864328388,true,0.03203214381173016,0.033589686152653855,0.10015557548228755
joint-6f8a92fc80c9c4920afe,M1,291303,single_only_addressable,1,0.0660007618367672,-0.0660007618367672,0.25526479071665314,true,0.048173168575902245,0.03251159322351173,0.14340867028455423
joint-2a31fc646bfd539046d7,M1,291303,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.30210258974333304,true,0.048998818485133926,0.04585051824768513,0.22411014462566972
joint-e8ed568644109d3c68dd,M1,291303,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.17481058736385674,true,0.025531942989563315,0.04154856544857995,0.09900514852351468
joint-310c46903e1f1c1d5a60,M1,291303,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.24326100279922713,true,0.03501264745996294,0.04951769462853733,0.14033079392677814
joint-1285f64b5ffdc41a435d,M1,291303,single_only_addressable,0,0.0660007618367672,0.0660007618367672,0.10005905823728606,true,0.029042247521372033,0.035739775138758444,0.14198430958492175
joint-70524fe1e7c2518c400a,M1,291303,single_only_addressable,1,0.0660007618367672,-0.1320015236735344,0.3897066698431114,false,0.059581720739064745,0.05895002366872275,0.16846104117152902
joint-41ae71c0e6c6d51506eb,M1,291303,single_only_addressable,0,-0.0660007618367672,-0.0660007618367672,0.21072330641402076,true,0.03792000501047617,0.04102336397761405,0.1527231337899254
joint-f2a415df92c5dbd9c22b,M1,291303,single_only_addressable,1,0.1320015236735344,0.0660007618367672,0.13049158601896385,true,0.02259999972064558,0.030824134595978093,0.08135322664782117
joint-05f0f9643ecc833a54a1,M1,291303,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.4120004421877834,false,0.06386081752762664,0.05948480708648882,0.1883831603420566
joint-6731d5008cdff8444b8a,M1,291303,single_only_addressable,0,0.0660007618367672,0.1320015236735344,0.11501521595560747,true,0.020230063987498867,0.05588163565610812,0.11020349638702163
joint-cd5d57fb2d2fc404ed88,M1,291303,single_only_addressable,1,0.0660007618367672,-0.1320015236735344,0.3546262237998614,true,0.05487933318073374,0.05575377165737466,0.16821248297224223
joint-c73f7954cc710bf9d63c,M1,291303,single_only_addressable,0,-0.1320015236735344,0.1320015236735344,0.36481019409543614,true,0.0703665256729878,0.06939931466967628,0.3124610718775988
joint-8c80649d97868318c9fe,M1,291303,single_only_addressable,1,-0.0660007618367672,0.1320015236735344,0.3769127913992785,true,0.055747027654199095,0.054007229840047764,0.15853340704146615
joint-e8ffd69e58705acdb563,M1,291303,single_only_addressable,0,-0.1320015236735344,-0.1320015236735344,0.3636810214292609,true,0.059665432062559975,0.07350581911690857,0.17833324583555055
joint-2474a6ed6bbe4f7e1b97,M1,291303,single_only_addressable,1,-0.0660007618367672,-0.0660007618367672,0.21641735310675142,true,0.03758322349406831,0.03306838939409859,0.14058418503374634
joint-1b6c644185589ebc48c8,M1,291303,single_only_addressable,1,-0.1320015236735344,0.1320015236735344,0.478634257481626,false,0.0695984303924961,0.06616088044962631,0.1958386923158684
joint-efe7c8a0a11bb35094e0,M1,291303,single_only_addressable,0,-0.1320015236735344,0.0660007618367672,0.351859466226322,true,0.05962132755051528,0.05661523263268664,0.27281190629500485
joint-9ea456682d298ae62b43,M1,291303,single_only_addressable,0,0.1320015236735344,0.1320015236735344,0.3262673891313124,true,0.051699634008296316,0.05680108782050103,0.2826766151437296
joint-7d924a87e8568d82b71b,M1,291303,single_only_addressable,1,-0.0660007618367672,-0.1320015236735344,0.2586869405979245,true,0.041148158199290026,0.03722927346400731,0.12014514901700019
joint-f012efad790d4bcb5275,M1,291303,single_only_addressable,1,0.0660007618367672,-0.1320015236735344,0.2646398301303578,true,0.044996905125799805,0.04451749571643735,0.17967143231399138
joint-99a2122f162a74088f58,M1,291303,single_only_addressable,0,0.1320015236735344,0.0660007618367672,0.2956326032167698,true,0.0456943445915035,0.04793680332923389,0.11519007445028165
joint-ce884c4d333127e8b6dc,M1,291303,single_only_addressable,0,0.1320015236735344,-0.1320015236735344,0.47006797596323463,false,0.07132499829450477,0.08973464514152629,0.26071793675723354
joint-50af49320c1511a0d6c6,M1,291303,single_only_addressable,1,0.1320015236735344,0.1320015236735344,0.36533267255621377,true,0.0655837902249908,0.05549596745142441,0.23214294349834255
joint-4664e26abb95085a572a,M1,291303,single_only_addressable,1,-0.1320015236735344,-0.1320015236735344,0.2880467877328678,true,0.06868631300034334,0.044755348791432566,0.2616494769931159
joint-79aa8ba0c5489ddf2497,M1,291303,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.19231886795998737,true,0.04203727323045145,0.035469567428490945,0.12230324321360124
joint-d987f2e8f59153959f0b,M1,291303,single_only_addressable,0,0.0660007618367672,-0.0660007618367672,0.19576685971941205,true,0.03619211484153452,0.03687257677989719,0.14453203970225378
joint-cb8130fb1c35fd8e7b18,M1,291303,single_only_addressable,0,0.1320015236735344,0.1320015236735344,0.188508265281048,true,0.03801571448294834,0.05692722692878514,0.10716320503726393
joint-d18a1d26ca0c2d035ee3,M1,291303,single_only_addressable,1,-0.0660007618367672,0.0660007618367672,0.21132549924709623,true,0.04246730701419573,0.041372838931533665,0.1604699809265174
joint-da2f34f1c087e97b1afb,M1,291303,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.19989382924994062,true,0.03476375594453235,0.037355383453481536,0.11279801209202431
joint-d61e8bcf8b85f15c898a,M1,291303,single_only_addressable,1,-0.0660007618367672,-0.0660007618367672,0.05525625233557018,true,0.01281586678929675,0.03180938174574434,0.1259888088191842
joint-4de8fb543630717fe750,M1,291303,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.2933876799078697,true,0.04275657431609495,0.057803709992462655,0.14925855511370198
joint-dc3cf8ce3539277e0726,M1,291303,single_only_addressable,0,-0.0660007618367672,-0.1320015236735344,0.3654895806752467,true,0.06006026033428307,0.06822184624846427,0.25582816935883695
joint-afc74f4446a723051311,M1,291303,single_only_addressable,0,0.1320015236735344,0.0660007618367672,0.17255633882663754,true,0.03537466828838647,0.03791621818842989,0.17015961626542803
joint-b8e91cf056a2850aa06d,M1,291303,single_only_addressable,1,0.1320015236735344,0.1320015236735344,0.38348410211473455,true,0.06371030391984016,0.06692377069777489,0.17993591870701742
joint-1f313d8436034e3c8a2f,M1,291303,single_only_addressable,0,0.0660007618367672,-0.0660007618367672,0.21617415767519796,true,0.034922042704753284,0.04579850169077672,0.13706505401929503
joint-86283058a19cd7794f47,M1,291303,single_only_addressable,1,-0.1320015236735344,0.1320015236735344,0.43866191434806406,true,0.07068988107606054,0.06711222023497983,0.30379176617456677
joint-a5ed81533299a3f553ae,M1,291303,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.35421642788478386,true,0.048139062233202766,0.05902803075421501,0.15511431111083623
joint-1b3125f558c72b1ea5e4,M1,291303,single_only_addressable,1,-0.0660007618367672,0.1320015236735344,0.2936593987542034,true,0.04702492281748242,0.05244179411900819,0.15980341124535702
joint-3dcb938aa6f788013529,M1,291303,single_only_addressable,0,-0.0660007618367672,-0.0660007618367672,0.09224657173398237,true,0.02199129347749045,0.02699834665755052,0.109284250443483
joint-f3d0c584cd58125ec9bd,M1,291303,single_only_addressable,0,-0.0660007618367672,-0.1320015236735344,0.13181682472876377,true,0.02926010284142238,0.035509946592065064,0.10200248642983212
joint-a4fe2bd135f56d3a3b4d,M1,291303,single_only_addressable,0,-0.1320015236735344,-0.0660007618367672,0.17374381050644538,true,0.036478329844021946,0.04711892518018904,0.14336564435243954
joint-baf9ad5b2a0e2663433b,M1,291303,single_only_addressable,0,0.1320015236735344,0.1320015236735344,0.27292955226326837,true,0.06200253023807753,0.06697786828956159,0.3337396042010166
joint-63dd4abeb6e1325c7806,M1,291303,single_only_addressable,0,-0.1320015236735344,0.1320015236735344,0.42524046332114684,false,0.06841044179366632,0.08024099978420335,0.23677111291412298
joint-89a8114aac92bfca40db,M1,291303,single_only_addressable,0,0.0660007618367672,0.1320015236735344,0.18487832877322255,true,0.03348483933067615,0.04540918175686142,0.1687534257908317
joint-fdd9add87d3e0887f0db,M1,291303,single_only_addressable,0,-0.0660007618367672,-0.0660007618367672,0.09861712939122486,true,0.016513141590778435,0.03209757889212447,0.08584217332999995
joint-8deb233befdaaa44244e,M1,291303,single_only_addressable,0,-0.0660007618367672,-0.1320015236735344,0.3713802947822245,true,0.06560013804532937,0.08787690830223893,0.24686921037527712
joint-750a25537e1c577ecb17,M1,291303,single_only_addressable,0,0.1320015236735344,0.0660007618367672,0.3317726835072246,true,0.05202388730956635,0.05321709632546683,0.27616500067280897
joint-d20c3c92116f8fce3c1e,M1,291303,single_only_addressable,0,-0.1320015236735344,-0.0660007618367672,0.3289736739950392,true,0.05631574628681221,0.04946968244881281,0.24610070127091535
joint-83912571774477870e69,M1,291303,single_only_addressable,0,0.1320015236735344,-0.0660007618367672,0.3570085007918294,true,0.05679479589392603,0.06019943658057091,0.1829671207189732
joint-0b091357d2bc89169b82,M1,291303,single_only_addressable,0,0.1320015236735344,-0.1320015236735344,0.3952944043718143,false,0.0731464735795539,0.0746700907117242,0.29633894127296684
joint-79a2726c7c85c127d89d,M1,291303,single_only_addressable,0,-0.1320015236735344,-0.1320015236735344,0.27575496979966135,true,0.05336966564374591,0.04909202129537977,0.247501843041916
joint-ff0e8b614b34aecce4b3,M1,291303,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.11619606454316289,true,0.03467076963447202,0.024769933010605764,0.08894147810872434
joint-a6e0056491e5774f3780,M1,291303,single_only_addressable,0,0.0660007618367672,-0.1320015236735344,0.31397595905374553,true,0.057351548971764144,0.06457651607508376,0.21687788231188784
joint-009541860623d2bb9f1f,M1,291303,single_only_addressable,0,-0.0660007618367672,0.1320015236735344,0.3037843302152974,true,0.05152146622549541,0.07192358618895686,0.2023361815080447
joint-ffe811f4bd9985f39189,M1,291303,single_only_addressable,0,-0.0660007618367672,-0.1320015236735344,0.16107501930353707,true,0.03066845105676844,0.04843786780992875,0.14649007767113614
joint-08c462a1ad92c4ade964,M1,291303,single_only_addressable,0,0.1320015236735344,-0.0660007618367672,0.3549578481246981,true,0.05437036188310864,0.05888944686208083,0.17765430335295895
joint-2ce56f0ea0683dcda2f5,M1,291303,single_only_addressable,0,-0.1320015236735344,-0.0660007618367672,0.2651310487615433,true,0.04546685877776238,0.04782842859254434,0.19625849832562278
joint-e8e45e1d9d7dc3a06a25,M1,291303,single_only_addressable,0,0.1320015236735344,-0.1320015236735344,0.40110967035432443,false,0.06405985715558996,0.07666273864105538,0.22957636837449927
joint-cf92d455cc3ba4b96312,M1,291303,single_only_addressable,1,-0.1320015236735344,0.1320015236735344,0.40071743630524104,true,0.061730960426718696,0.06610157233126386,0.26940296968521554
joint-2a931d7a53cb9c33974d,M2,291501,single_only_addressable,0,0.0660007618367672,-0.0660007618367672,0.20929676456938615,true,0.031998763964827495,0.03558729219245765,0.12043816235360404
joint-4352a0ffd3ac22d2f5e6,M2,291501,single_only_addressable,1,0.0660007618367672,-0.0660007618367672,0.13413656242905866,true,0.024468087605577008,0.025367204674819094,0.07784989609988284
