public_unit_id,source_record_index,split,edited_object,numeric_edited_object,metadata_delta_vx,numeric_delta_vx,metadata_delta_vy,numeric_delta_vy,single_x_delta_vx,single_x_delta_vy,single_y_delta_vx,single_y_delta_vy,joint_delta_vx,joint_delta_vy,composition_max_abs_error,preanchor_observations_identical,anchor_positions_identical,same_source_noise_identity,semantic_pass
joint-81d8f1532a9e4a9c981e,85,FIT,1,1,0.1320015236735344,0.1320015273736462,-0.0660007618367672,-0.0660007594248512,0.1320015273736462,1.7674181562732372e-10,-2.1144299158781799e-10,-0.0660007594248512,0.1320015273736462,-0.0660007594248512,2.8276424646200837e-08,true,true,true,true
joint-17654a0b7d1e2b4340a0,86,FIT,0,0,-0.1320015236735344,-0.13200152393462836,0.0660007618367672,0.06600076203828784,-0.13200152393462836,1.0838838160331932e-10,2.7191382756530658e-09,0.06600076203828784,-0.13200152393462836,0.06600076203828784,1.254888359891737e-08,true,true,true,true
joint-2da85313461abe204fa3,87,FIT,0,0,0.1320015236735344,0.13200151670736737,0.1320015236735344,0.13200152684480898,0.13200151670736737,1.91042334729552e-10,2.9814906793435014e-10,0.13200152684480898,0.13200151670736737,0.13200152684480898,4.7683716086766026e-08,true,true,true,true
joint-08a29e94c959b15daf6c,88,TEST,0,0,-0.1320015236735344,-0.13200152196543358,-0.0660007618367672,-0.06600075918982316,-0.13200152196543358,-5.389143645229133e-11,4.688333055113958e-09,-0.06600075918982316,-0.13200152196543358,-0.06600075918982316,5.498524968672314e-09,true,true,true,true
joint-009344968abd7434a0a8,89,TEST,1,1,0.1320015236735344,0.1320015200244066,-0.1320015236735344,-0.13200152356357248,0.1320015200244066,2.962264253336677e-10,8.212205637736503e-10,-0.13200152356357248,0.1320015200244066,-0.13200152356357248,4.7683716530855236e-08,true,true,true,true
joint-b67457ea9f32a341735b,90,FIT,0,0,-0.1320015236735344,-0.13200152340693816,0.1320015236735344,0.13200152554507108,-0.13200152340693816,-1.1086955450934077e-09,-4.78461818775866e-10,0.13200152554507108,-0.13200152340693816,0.13200152554507108,4.768371630881063e-08,true,true,true,true
joint-895ec17019c6c538d604,91,FIT,0,0,-0.1320015236735344,-0.13200152079120125,-0.1320015236735344,-0.1320015210473391,-0.13200152079120125,-1.8441530663659833e-09,-1.5880152332004016e-09,-0.1320015210473391,-0.13200152079120125,-0.1320015210473391,4.7683716530855236e-08,true,true,true,true
joint-0d9b039cb21daac03d2a,92,TEST,1,1,0.0660007618367672,0.06600076678509942,0.0660007618367672,0.0660007604936908,0.06600076678509942,-3.922479702156423e-11,-2.6707419609195426e-10,0.0660007604936908,0.06600076678509942,0.0660007604936908,4.7683716530855236e-08,true,true,true,true
joint-71f00e7e7530e777e5ac,93,FIT,0,0,0.0660007618367672,0.0660007633647203,-0.0660007618367672,-0.06600076554420742,0.0660007633647203,1.507966189417953e-09,3.783699048520717e-11,-0.06600076554420742,0.0660007633647203,-0.06600076554420742,4.768371542063221e-08,true,true,true,true
joint-96bbd61ef63ebf358d5e,94,TEST,0,0,-0.0660007618367672,-0.06600076233069008,0.0660007618367672,0.06600076139916111,-0.06600076233069008,8.662455197594454e-10,-8.664519171586171e-10,0.06600076139916111,-0.06600076233069008,0.06600076139916111,4.768371630881063e-08,true,true,true,true
joint-649e1ceada321af74325,95,FIT,1,1,0.1320015236735344,0.1320015175515749,0.1320015236735344,0.1320015233138116,0.1320015175515749,4.1106255621592425e-09,2.1103403746725036e-10,0.1320015233138116,0.1320015175515749,0.1320015233138116,1.6335142127843483e-08,true,true,true,true
joint-71226efdc82c7b8eb4e1,96,TEST,1,1,0.1320015236735344,0.13200152682157945,-0.1320015236735344,-0.13200151427869045,0.13200152682157945,4.92449558908703e-09,1.678128330739881e-10,-0.13200151427869045,0.13200152682157945,-0.13200151427869045,2.2953566825023586e-08,true,true,true,true
joint-49572c728db1c7769cb1,97,FIT,0,0,-0.1320015236735344,-0.1320015273722836,0.1320015236735344,0.13200152784221925,-0.1320015273722836,-2.0853123394726225e-10,6.7320636287782065e-09,0.13200152784221925,-0.1320015273722836,0.13200152784221925,1.7953739384068967e-08,true,true,true,true
joint-13c8eecfc8decbf69a66,98,FIT,1,1,-0.0660007618367672,-0.06600076182984188,-0.0660007618367672,-0.06600076484513119,-0.06600076182984188,3.4439727111812424e-10,1.9335988921120872e-09,-0.06600076484513119,-0.06600076182984188,-0.06600076484513119,4.7683716086766026e-08,true,true,true,true
joint-721692c7bef65226a061,99,FIT,1,1,0.0660007618367672,0.06600075869604632,0.1320015236735344,0.13200152269152474,0.06600075869604632,-2.36951590293355e-10,-9.0554669318621e-10,0.13200152269152474,0.06600075869604632,0.13200152269152474,4.768371630881063e-08,true,true,true,true
joint-5335db4d05e40593483a,100,FIT,0,0,-0.1320015236735344,-0.1320015297684862,-0.1320015236735344,-0.13200152519248584,-0.1320015297684862,-5.989299806108406e-09,-8.792120503864354e-11,-0.13200152519248584,-0.1320015297684862,-0.13200152519248584,1.8023468495442785e-08,true,true,true,true
joint-c10c7fe56edfef5d1310,101,FIT,0,0,0.0660007618367672,0.06600076025656262,0.0660007618367672,0.06600076110818118,0.06600076025656262,1.5065881597831066e-09,1.4685329341457276e-11,0.06600076110818118,0.06600076025656262,0.06600076110818118,1.6451353501700794e-08,true,true,true,true
joint-2b6a5ce6c26b3991652e,102,TEST,0,0,0.0660007618367672,0.0660007633354123,-0.1320015236735344,-0.1320015307696507,0.0660007633354123,-3.9059379342010203e-10,8.528990014244897e-12,-0.1320015307696507,0.0660007633354123,-0.1320015307696507,4.7683716530855236e-08,true,true,true,true
joint-6b2aba9f732ff6714393,103,FIT,1,1,0.0660007618367672,0.06600075673891376,-0.0660007618367672,-0.06600076170464805,0.06600075673891376,2.2525139739548727e-10,-2.8626792603070328e-09,-0.06600076170464805,0.06600075673891376,-0.06600076170464805,2.952156552549212e-08,true,true,true,true
joint-f6a319ecfea0e4466945,104,FIT,0,0,-0.0660007618367672,-0.06600075847825526,0.0660007618367672,0.06600076364598571,-0.06600075847825526,3.191024007531684e-10,1.1233377561481461e-09,0.06600076364598571,-0.06600075847825526,0.06600076364598571,6.226490545380159e-09,true,true,true,true
joint-85dabe4b0c97c3139ab4,105,FIT,0,0,-0.0660007618367672,-0.0660007610038818,-0.0660007618367672,-0.06600076870890373,-0.0660007610038818,5.793850482715968e-09,4.60356371079218e-10,-0.06600076870890373,-0.0660007610038818,-0.06600076870890373,2.798621767663434e-08,true,true,true,true
joint-057102b60e7a37dcc087,106,FIT,0,0,0.0660007618367672,0.06600075835418748,0.1320015236735344,0.13200151764471274,0.06600075835418748,-1.6148943987603914e-10,-1.2474055399724904e-09,0.13200151764471274,0.06600075835418748,0.13200151764471274,1.2474055399724904e-09,true,true,true,true
joint-18ed828e24c4af47647d,107,FIT,1,1,-0.0660007618367672,-0.0660007613236633,0.1320015236735344,0.13200152623954514,-0.0660007613236633,-4.1422148350234167e-10,-1.722070278042942e-09,0.13200152623954514,-0.0660007613236633,0.13200152623954514,4.7683716530855236e-08,true,true,true,true
joint-eac79d47f8d627bfa2e7,108,FIT,0,0,0.0660007618367672,0.06600076498439617,-0.1320015236735344,-0.13200152477674185,0.06600076498439617,1.4379643309414547e-11,5.382803147657711e-09,-0.13200152477674185,0.06600076498439617,-0.13200152477674185,2.3128438608743807e-08,true,true,true,true
joint-8e92556f9d572b385028,109,FIT,1,1,-0.0660007618367672,-0.06600076874595148,0.1320015236735344,0.13200151747944044,-0.06600076874595148,2.248423669470867e-11,5.756802728962285e-09,0.13200151747944044,-0.06600076874595148,0.13200151747944044,1.2835416396406174e-08,true,true,true,true
joint-7c03cc85c9faaa38587d,110,FIT,1,1,-0.0660007618367672,-0.06600075919540518,-0.1320015236735344,-0.1320015165500905,-0.06600075919540518,2.6530955488102137e-09,5.6941860948622747e-11,-0.1320015165500905,-0.06600075919540518,-0.1320015165500905,4.886481219656957e-09,true,true,true,true
joint-c002ceefa18872d90d14,111,FIT,1,1,0.1320015236735344,0.13200152183101677,0.0660007618367672,0.06600076200581703,0.13200152183101677,-3.8974370258904045e-10,-4.8227498661290724e-09,0.06600076200581703,0.13200152183101677,0.06600076200581703,1.092155044180032e-08,true,true,true,true
joint-c45a492c6ab0e2e5bfbe,112,TEST,1,1,0.1320015236735344,0.13200152411257424,-0.0660007618367672,-0.06600075837921224,0.13200152411257424,1.222380779930532e-09,-2.1288596580015806e-10,-0.06600075837921224,0.13200152411257424,-0.06600075837921224,2.7437932259566367e-08,true,true,true,true
joint-757bcb6ed34956f699de,113,FIT,0,0,-0.0660007618367672,-0.06600076049543206,-0.1320015236735344,-0.13200153007825355,-0.06600076049543206,-3.424486902381396e-09,-8.938390444468425e-10,-0.13200153007825355,-0.06600076049543206,-0.13200153007825355,4.7683716530855236e-08,true,true,true,true
joint-ba5b003a04c4b0f1e6bf,114,FIT,0,0,-0.1320015236735344,-0.13200152228921916,0.0660007618367672,0.06600076224189569,-0.13200152228921916,7.776575217111059e-10,4.364547473434399e-09,0.06600076224189569,-0.13200152228921916,0.06600076224189569,5.246369227940306e-09,true,true,true,true
joint-f87eb2d2b3fd84664088,115,FIT,1,1,-0.1320015236735344,-0.13200152458949077,-0.0660007618367672,-0.06600077154847217,-0.13200152458949077,2.9542820412231663e-09,2.0163071906553753e-10,-0.06600077154847217,-0.13200152458949077,-0.06600077154847217,2.2962578394292166e-08,true,true,true,true
joint-3b5b6da93f444a703be6,116,FIT,0,0,0.1320015236735344,0.1320015299516491,0.1320015236735344,0.13200152812563368,0.1320015299516491,-5.978713552012849e-09,-4.274078382882074e-10,0.13200152812563368,0.1320015299516491,0.13200152812563368,1.623120238214426e-08,true,true,true,true
joint-b2b2ebaf8b3253aafde3,117,TEST,0,0,0.1320015236735344,0.13200152815278768,-0.1320015236735344,-0.13200152307200874,0.13200152815278768,-1.435324081811018e-10,1.0203717384915656e-10,-0.13200152307200874,0.13200152815278768,-0.13200152307200874,6.079674735870455e-09,true,true,true,true
joint-58d5f239e12552c3626e,118,TEST,0,0,-0.1320015236735344,-0.1320015289433391,0.1320015236735344,0.13200151665229026,-0.1320015289433391,-2.55089577239076e-09,3.8733967422377447e-11,0.13200151665229026,-0.1320015289433391,0.13200151665229026,2.3283303840493375e-08,true,true,true,true
joint-9ba7837bc1a20be3c9a8,119,FIT,1,1,-0.1320015236735344,-0.13200152264526333,-0.1320015236735344,-0.13200152657506029,-0.13200152264526333,7.870633658701998e-11,-3.442077289861345e-09,-0.13200152657506029,-0.13200152264526333,-0.13200152657506029,1.930743154243686e-08,true,true,true,true
joint-ebc95905e7c4ace2fc1d,120,FIT,0,0,0.1320015236735344,0.132001522642481,0.0660007618367672,0.06600076156906642,0.132001522642481,1.0482825718582944e-10,-2.859953315836883e-10,0.06600076156906642,0.132001522642481,0.06600076156906642,4.768371630881063e-08,true,true,true,true
joint-0d3a9387f4ad0845fd9e,121,FIT,1,1,0.1320015236735344,0.13200152071266627,-0.0660007618367672,-0.06600076529015932,0.13200152071266627,-1.0063085087441692e-10,1.5094802352511039e-09,-0.06600076529015932,0.13200152071266627,-0.06600076529015932,4.768371630881063e-08,true,true,true,true
joint-45c8a6f6c07fa9fe8aba,122,FIT,1,1,0.0660007618367672,0.0660007588652602,0.0660007618367672,0.06600076526862486,0.0660007588652602,-1.7835487531314698e-09,-3.784088667413421e-11,0.06600076526862486,0.0660007588652602,0.06600076526862486,4.581348633792004e-09,true,true,true,true
joint-fc2b76f0772372bf8c3c,123,TEST,1,1,-0.1320015236735344,-0.1320015243941829,0.0660007618367672,0.06600076344120598,-0.1320015243941829,1.1432266244781886e-10,2.2595837423367016e-09,0.06600076344120598,-0.1320015243941829,0.06600076344120598,4.768371630881063e-08,true,true,true,true
joint-d2ecdb3684a4253365b0,124,FIT,1,1,-0.1320015236735344,-0.13200152410541832,-0.0660007618367672,-0.0660007597798016,-0.13200152410541832,-1.7820858677630724e-10,2.5483482962718185e-09,-0.0660007597798016,-0.13200152410541832,-0.0660007597798016,4.768371630881063e-08,true,true,true,true
joint-3339af0e53c2d2e1e19b,125,FIT,0,0,0.1320015236735344,0.1320015282179151,0.1320015236735344,0.132001523433245,0.1320015282179151,5.047686851833433e-10,1.5641484704675968e-09,0.132001523433245,0.1320015282179151,0.132001523433245,4.7683715198587606e-08,true,true,true,true
joint-da0e5b4dfef7f5d88cad,126,FIT,1,1,0.0660007618367672,0.06600075882484066,-0.0660007618367672,-0.06600074867264055,0.06600075882484066,-3.972208728608706e-09,1.545702177363495e-10,-0.06600074867264055,0.06600075882484066,-0.06600074867264055,2.503725193836459e-08,true,true,true,true
joint-fe2aefddb9b7745686ad,127,TEST,1,1,-0.0660007618367672,-0.06600076019696124,0.0660007618367672,0.06600076299741925,-0.06600076019696124,-3.2946406020029073e-10,-5.953682269410621e-10,0.06600076299741925,-0.06600076019696124,0.06600076299741925,2.2771512453445553e-08,true,true,true,true
joint-8b6ff975d45da97a4933,128,TEST,1,1,0.1320015236735344,0.13200152030316387,-0.1320015236735344,-0.132001530005124,0.13200152030316387,3.7393293322862675e-10,1.0999778171649766e-09,-0.132001530005124,0.13200152030316387,-0.132001530005124,4.7683716086766026e-08,true,true,true,true
joint-175e17d0ef9573bac40e,129,TEST,0,0,-0.1320015236735344,-0.1320015215673703,0.1320015236735344,0.1320015218812825,-0.1320015215673703,-1.0471938316491958e-09,-5.015391157936477e-10,0.1320015218812825,-0.1320015215673703,0.1320015218812825,4.7683716086766026e-08,true,true,true,true
joint-79db43cebcf79327dd7e,130,FIT,0,0,-0.1320015236735344,-0.13200152036039473,-0.1320015236735344,-0.13200151628144519,-0.13200152036039473,-8.035494630798112e-10,-2.2588612230700633e-10,-0.13200151628144519,-0.13200152036039473,-0.13200151628144519,4.7683716530855236e-08,true,true,true,true
joint-444f40c561bb06b23a2f,131,FIT,1,1,-0.0660007618367672,-0.06600076488776146,-0.0660007618367672,-0.06600075932980182,-0.06600076488776146,2.7179120759557307e-10,-5.286168447415918e-09,-0.06600075932980182,-0.06600076488776146,-0.06600075932980182,2.7454529427650698e-08,true,true,true,true
joint-a3d06b9cb0966439eddd,132,TEST,1,1,0.0660007618367672,0.06600076338879826,0.1320015236735344,0.13200152250593386,0.06600076338879826,7.028038123690905e-09,6.19149419234244e-11,0.13200152250593386,0.06600076338879826,0.13200152250593386,2.4396508480073464e-08,true,true,true,true
joint-04c90cd2b55e51d7395c,133,TEST,0,0,0.0660007618367672,0.06600076083268133,-0.1320015236735344,-0.1320015256376639,0.06600076083268133,1.0161027297339587e-09,2.9976573480416935e-10,-0.1320015256376639,0.06600076083268133,-0.1320015256376639,1.3786083385980419e-08,true,true,true,true
joint-450fdbe080182e1328d9,134,FIT,1,1,0.0660007618367672,0.06600076679846631,0.0660007618367672,0.06600076325159346,0.06600076679846631,-7.528985074278793e-11,-2.537073051644967e-10,0.06600076325159346,0.06600076679846631,0.06600076325159346,4.7683716086766026e-08,true,true,true,true
joint-7c0a2e9c3a48bd4738ac,135,FIT,1,1,-0.0660007618367672,-0.06600076035838567,0.1320015236735344,0.13200152453418568,-0.06600076035838567,-2.119580955195488e-09,-7.567926632590094e-10,0.13200152453418568,-0.06600076035838567,0.13200152453418568,2.6145297704616155e-08,true,true,true,true
joint-92976233d396cfcdc591,136,FIT,0,0,0.0660007618367672,0.06600076063672333,-0.0660007618367672,-0.06600076045609504,0.06600076063672333,-8.545020316330643e-10,-8.275148274949906e-10,-0.06600076045609504,0.06600076063672333,-0.06600076045609504,4.7683716086766026e-08,true,true,true,true
joint-03d19206c4766692b70a,137,TEST,0,0,-0.0660007618367672,-0.06600076093566556,0.0660007618367672,0.0660007625517536,-0.06600076093566556,1.0875154457523628e-09,5.285726092929544e-10,0.0660007625517536,-0.06600076093566556,0.0660007625517536,4.768371630881063e-08,true,true,true,true
joint-f3533a47857412ee6574,138,TEST,1,1,-0.0660007618367672,-0.06600076188695374,-0.0660007618367672,-0.0660007638539594,-0.06600076188695374,-5.27076077228017e-10,-1.3540381454957284e-09,-0.0660007638539594,-0.06600076188695374,-0.0660007638539594,4.7683716530855236e-08,true,true,true,true
joint-3fa93d9375677d9d91f2,139,FIT,0,0,-0.0660007618367672,-0.06600076012529651,-0.1320015236735344,-0.13200152464140727,-0.06600076012529651,2.0123593624798986e-09,-5.23703490296068e-10,-0.13200152464140727,-0.06600076012529651,-0.13200152464140727,1.0802459926573249e-08,true,true,true,true
joint-19e423cc276169fd1073,140,TEST,1,1,0.1320015236735344,0.13200152289570388,0.0660007618367672,0.06600076192360814,0.13200152289570388,4.5936997608575503e-10,-3.277245141930507e-11,0.06600076192360814,0.13200152289570388,0.06600076192360814,7.202472729339604e-09,true,true,true,true
joint-1870d9cc96027600d7fb,141,FIT,1,1,0.1320015236735344,0.1320015244583734,-0.0660007618367672,-0.0660007627465512,0.1320015244583734,-3.5099045198050405e-10,5.255187368602421e-09,-0.0660007627465512,0.1320015244583734,-0.0660007627465512,1.5356597327098598e-08,true,true,true,true
joint-ff96f3eeddc533681410,142,TEST,0,0,-0.1320015236735344,-0.13200152466907164,0.0660007618367672,0.06600076485061468,-0.13200152466907164,-3.38913778985539e-10,-1.7405953067761715e-09,0.06600076485061468,-0.13200152466907164,0.06600076485061468,1.6281563874898097e-08,true,true,true,true
joint-ee9510bc1d12c519d030,143,FIT,1,1,-0.1320015236735344,-0.13200152078823546,-0.0660007618367672,-0.06600076624256093,-0.13200152078823546,-6.640967914472995e-09,2.7759572418517564e-10,-0.06600076624256093,-0.13200152078823546,-0.06600076624256093,6.640967914472995e-09,true,true,true,true
joint-6101cb3b5777b51a4419,144,FIT,1,1,0.0660007618367672,0.0660007600254382,0.1320015236735344,0.13200152489287,0.0660007600254382,1.0174853667943573e-10,4.238451811744426e-10,0.13200152489287,0.0660007600254382,0.13200152489287,4.7683716530855236e-08,true,true,true,true
joint-3fe13d30127959b75075,145,FIT,0,0,0.0660007618367672,0.06600076504080304,-0.1320015236735344,-0.13200152364849355,0.06600076504080304,-7.200172263965854e-10,-1.4872542780652864e-10,-0.13200152364849355,0.06600076504080304,-0.13200152364849355,4.7683716086766026e-08,true,true,true,true
joint-618cf48f73e24f18c8e7,146,FIT,1,1,0.1320015236735344,0.13200152979096885,0.1320015236735344,0.1320015225763036,0.13200152979096885,-3.521727354183213e-10,3.4323448944162394e-10,0.1320015225763036,0.13200152979096885,0.1320015225763036,1.3881358396083954e-08,true,true,true,true
joint-c4e21270ec4d0d7be262,147,TEST,0,0,-0.0660007618367672,-0.06600076121965978,0.1320015236735344,0.13200152135459647,-0.06600076121965978,-1.5738798667119802e-09,2.4457837838331997e-10,0.13200152135459647,-0.06600076121965978,0.13200152135459647,4.7683716530855236e-08,true,true,true,true
joint-f3c2aa3445150de38445,148,TEST,1,1,-0.0660007618367672,-0.06600076152387441,-0.1320015236735344,-0.13200151678478572,-0.06600076152387441,5.557551571722108e-10,1.8030089088405532e-09,-0.13200151678478572,-0.06600076152387441,-0.13200151678478572,4.7683716530855236e-08,true,true,true,true
joint-06ad35e3e984dee56227,149,FIT,0,0,0.1320015236735344,0.13200151916166247,0.0660007618367672,0.06600076147256308,0.13200151916166247,-1.85432023902532e-09,-4.1523548488520134e-11,0.06600076147256308,0.13200151916166247,0.06600076147256308,4.768371542063221e-08,true,true,true,true
joint-0cc640484a53ed524eff,150,FIT,0,0,0.1320015236735344,0.13200151309856809,-0.1320015236735344,-0.1320015270538758,0.13200151309856809,-4.0010915414168124e-10,-6.104617950031255e-09,-0.1320015270538758,0.13200151309856809,-0.1320015270538758,6.41882869079069e-09,true,true,true,true
joint-78a9802f2772dcf822e0,151,FIT,0,0,0.1320015236735344,0.13200152882981417,-0.0660007618367672,-0.06600076773081658,0.13200152882981417,-6.786429612715139e-10,-1.5492427687946453e-09,-0.06600076773081658,0.13200152882981417,-0.06600076773081658,4.768371542063221e-08,true,true,true,true
joint-fc78c37221100e71d23a,152,FIT,1,1,-0.1320015236735344,-0.1320015252865303,0.1320015236735344,0.13200152719848288,-0.1320015252865303,5.447162443328324e-10,-4.954088389519384e-10,0.13200152719848288,-0.1320015252865303,0.13200152719848288,1.217810163822719e-08,true,true,true,true
joint-2053b62f61925f425698,153,FIT,1,1,-0.1320015236735344,-0.13200153780305598,-0.1320015236735344,-0.13200152095499734,-0.13200153780305598,1.1083385598187334e-10,-3.6987087559392506e-09,-0.13200152095499734,-0.13200153780305598,-0.13200152095499734,2.136029420007901e-08,true,true,true,true
joint-9b1bd063fe31242ee1d4,154,TEST,0,0,-0.1320015236735344,-0.13200152261270856,0.0660007618367672,0.06600076179619696,-0.13200152261270856,3.319587937866686e-10,3.157677799792147e-10,0.06600076179619696,-0.13200152261270856,0.06600076179619696,4.768371630881063e-08,true,true,true,true
joint-c48b1cf61e41234c8569,155,FIT,0,0,-0.1320015236735344,-0.13200152151935662,-0.0660007618367672,-0.06600076426478792,-0.13200152151935662,2.7873856972560063e-09,-4.5352543248666777e-10,-0.06600076426478792,-0.13200152151935662,-0.06600076426478792,4.7683716530855236e-08,true,true,true,true
joint-a87c15a357b9a2134bad,156,FIT,0,0,0.0660007618367672,0.06600076402439528,0.0660007618367672,0.06600077439974622,0.06600076402439528,-1.0300799102580527e-10,6.975119717922418e-10,0.06600077439974622,0.06600076402439528,0.06600077439974622,1.5784356599546356e-08,true,true,true,true
joint-656b689437a3f87f9ede,157,FIT,0,0,0.1320015236735344,0.13200152982488783,0.1320015236735344,0.13200152698258444,0.13200152982488783,3.2881782019433814e-10,-5.541690925592313e-10,0.13200152698258444,0.13200152982488783,0.13200152698258444,4.7683716086766026e-08,true,true,true,true
joint-956b464ca08f16e27fa9,158,FIT,1,1,0.1320015236735344,0.13200152089732406,-0.1320015236735344,-0.13200151937899046,0.13200152089732406,-1.7580442657205708e-10,1.6941380243107318e-09,-0.13200151937899046,0.13200152089732406,-0.13200151937899046,4.7683716086766026e-08,true,true,true,true
joint-3ab08b04fb5849178cbe,159,FIT,0,0,-0.1320015236735344,-0.13200152003128546,0.1320015236735344,0.1320015226979574,-0.13200152003128546,-2.3051892339420732e-10,-8.280994084897131e-10,0.1320015226979574,-0.13200152003128546,0.1320015226979574,4.768371630881063e-08,true,true,true,true
joint-7a98e84731f4c31122a0,160,FIT,1,1,0.0660007618367672,0.06600076033394978,-0.0660007618367672,-0.06600076796158996,0.06600076033394978,6.541164249140863e-09,7.323567655093122e-10,-0.06600076796158996,0.06600076033394978,-0.06600076796158996,1.4501679967970915e-08,true,true,true,true
joint-dc07119105a4b0f17fef,161,TEST,0,0,-0.1320015236735344,-0.13200152464626655,-0.1320015236735344,-0.1320015202264596,-0.13200152464626655,-1.0232735769832857e-09,-1.7177902086884522e-09,-0.1320015202264596,-0.13200152464626655,-0.1320015202264596,4.7683716086766026e-08,true,true,true,true
joint-e62d176dd1f3b78034aa,162,TEST,1,1,0.0660007618367672,0.06600076927520171,0.0660007618367672,0.06600076328439114,0.06600076927520171,-4.2492183383036064e-11,2.223028094938684e-09,0.06600076328439114,0.06600076927520171,0.06600076328439114,4.768371630881063e-08,true,true,true,true
joint-bf25b52523e7d40f6103,163,FIT,1,1,0.0660007618367672,0.06600075797677338,-0.0660007618367672,-0.06600075895852672,0.06600075797677338,6.430662946588228e-10,-1.6248196399448744e-09,-0.06600075895852672,0.06600075797677338,-0.06600075895852672,4.768371630881063e-08,true,true,true,true
joint-5e63077a45b1ff29a41b,164,FIT,0,0,-0.0660007618367672,-0.06600075917764794,0.0660007618367672,0.06600076210179122,-0.06600075917764794,6.375530520186246e-10,4.2394507349108324e-10,0.06600076210179122,-0.06600075917764794,0.06600076210179122,1.019466211449327e-08,true,true,true,true
joint-b94ed642b72480465ba3,165,FIT,0,0,-0.0660007618367672,-0.06600076293472787,0.0660007618367672,0.06600076145965558,-0.06600076293472787,-4.582577373124508e-12,3.921554470043276e-10,0.06600076145965558,-0.06600076293472787,0.06600076145965558,4.7683716530855236e-08,true,true,true,true
joint-2e3b00168b58942d8880,166,FIT,0,0,-0.0660007618367672,-0.06600076062013274,-0.0660007618367672,-0.0660007648376004,-0.06600076062013274,-1.5107170792116875e-09,8.44105417507901e-10,-0.0660007648376004,-0.06600076062013274,-0.0660007648376004,4.7683716086766026e-08,true,true,true,true
joint-d399ad30f6eb085526b3,167,FIT,1,1,-0.0660007618367672,-0.06600076245427258,-0.0660007618367672,-0.06600074793697247,-0.06600076245427258,-3.2365406466006164e-09,8.726107406098471e-10,-0.06600074793697247,-0.06600076245427258,-0.06600074793697247,2.149665623285557e-08,true,true,true,true
joint-1cd023e41f411cc0065a,168,FIT,1,1,0.0660007618367672,0.06600076529013055,0.1320015236735344,0.1320015201960917,0.06600076529013055,-5.483222209612393e-11,5.6885375299131624e-09,0.1320015201960917,0.06600076529013055,0.1320015201960917,2.784192754123893e-08,true,true,true,true
joint-f83c1412ec34731933c4,169,FIT,1,1,0.0660007618367672,0.06600075869002456,0.1320015236735344,0.13200151997463755,0.06600075869002456,7.714515137813294e-10,-9.1156845960505e-10,0.13200151997463755,0.06600075869002456,0.13200151997463755,4.7683716530855236e-08,true,true,true,true
joint-14b7c0f9114bfcfda94f,170,FIT,0,0,0.0660007618367672,0.06600076593384605,-0.1320015236735344,-0.1320015246250487,0.06600076593384605,4.9657472578346074e-11,6.332253027485635e-09,-0.1320015246250487,0.06600076593384605,-0.1320015246250487,2.5773671419315747e-08,true,true,true,true
joint-2a5e7940b97e1dd392af,171,FIT,0,0,-0.0660007618367672,-0.06600076123823245,0.1320015236735344,0.1320015296878269,-0.06600076123823245,-4.416520316130601e-09,2.2600571414344017e-10,0.1320015296878269,-0.06600076123823245,0.1320015296878269,2.737479820602573e-08,true,true,true,true
joint-566fd7faa53f845b2ffe,172,FIT,1,1,0.0660007618367672,0.0660007566398532,-0.1320015236735344,-0.13200152338644833,0.0660007566398532,-4.5797198325314703e-10,-2.96173981173542e-09,-0.13200152338644833,0.0660007566398532,-0.13200152338644833,4.7683715198587606e-08,true,true,true,true
joint-d700b79c377648bb4682,173,FIT,0,0,-0.0660007618367672,-0.06600076310723757,-0.1320015236735344,-0.13200152344182947,-0.06600076310723757,-4.7691860877163705e-11,-3.5056445524261903e-09,-0.13200152344182947,-0.06600076310723757,-0.13200152344182947,1.1697233459617706e-08,true,true,true,true
joint-775d19baec38ba52dfa2,174,FIT,1,1,-0.0660007618367672,-0.06600076153397805,0.1320015236735344,0.13200152445647836,-0.06600076153397805,1.528002037398668e-09,1.7929052686938007e-09,0.13200152445647836,-0.06600076153397805,0.13200152445647836,4.7683716086766026e-08,true,true,true,true
joint-a9c3cd364d5b9c27d48b,175,FIT,1,1,0.1320015236735344,0.1320015199466937,0.0660007618367672,0.06600076871164182,0.1320015199466937,-5.791112395181486e-09,-1.8781490945807278e-10,0.06600076871164182,0.1320015199466937,0.06600076871164182,6.2503953124348754e-09,true,true,true,true
joint-3565746aec321e3121af,176,FIT,1,1,0.1320015236735344,0.1320015249165018,-0.0660007618367672,-0.06600076034059181,0.1320015249165018,1.9232378190014998e-10,1.9880254664705888e-09,-0.06600076034059181,0.1320015249165018,-0.06600076034059181,1.661583748369111e-08,true,true,true,true
joint-79f1dbafe084d2bd04ee,177,FIT,0,0,-0.1320015236735344,-0.13200152359503314,0.0660007618367672,0.06600076116115457,-0.13200152359503314,-3.0308359988406863e-10,-6.665568097474761e-10,0.06600076116115457,-0.13200152359503314,0.06600076116115457,1.3007921184637894e-08,true,true,true,true
joint-693efe479f3ddee1e43d,178,FIT,0,0,-0.1320015236735344,-0.13200152208470345,-0.0660007618367672,-0.06600076334109498,-0.13200152208470345,-1.4211666565788761e-11,4.569063183357258e-09,-0.06600076334109498,-0.13200152208470345,-0.06600076334109498,9.410379253615986e-09,true,true,true,true
