public_unit_id,family,seed,stratum,vector_class,E_add,R_norm,R_norm_error,cos_add,cos_xy
joint-cd5d57fb2d2fc404ed88,M0,291301,no_contact_within_horizon,P1,0.33874395507585403,1.234896838007516,0.21098743461323077,0.9643259263925494,0.3069662452337904
joint-c73f7954cc710bf9d63c,M0,291301,future_contact,P3,1.163090860475313,1.7356297748124314,0.5513703301374007,0.4267817414743121,0.9169389502944792
joint-8c80649d97868318c9fe,M0,291301,no_contact_within_horizon,P1,1.0279570486174001,1.9736189576422838,0.6798688918021396,0.6483616595447925,-0.012093060246888655
joint-e8ffd69e58705acdb563,M0,291301,future_contact,P3,1.4632622923215415,0.2794447433531114,1.2749507041318076,0.3611457408740911,-0.08205822025577104
joint-2474a6ed6bbe4f7e1b97,M0,291301,future_contact,P0,0.8941638460790508,0.6651954841860201,0.40767432034242046,0.667650616007523,0.13912656630268289
joint-1b6c644185589ebc48c8,M0,291301,no_contact_within_horizon,P3,0.9844317179484454,2.576969570535699,0.9466141235041592,0.8810571458466545,0.012962725602172919
joint-efe7c8a0a11bb35094e0,M0,291301,future_contact,P2,0.5022430337082658,1.3689773984127076,0.3140640366102815,0.9204650439381916,0.8773495563666562
joint-9ea456682d298ae62b43,M0,291301,future_contact,P3,1.8101018160160878,0.1552751785276101,1.8625563907862794,-0.22261482611887268,0.27932265006650153
joint-7d924a87e8568d82b71b,M0,291301,no_contact_within_horizon,P1,1.0828348552007823,0.6080600203371203,0.4974816842285003,0.5030238600076525,-0.09185383140144533
joint-f012efad790d4bcb5275,M0,291301,future_contact,P1,0.3137355210012872,1.1638565597551758,0.1517391112648703,0.962035661704877,0.6792839819331535
joint-99a2122f162a74088f58,M0,291301,no_contact_within_horizon,P2,0.7014839914291133,0.5128568562777098,0.6677585053452627,0.9568576266584778,0.3915499287915878
joint-ce884c4d333127e8b6dc,M0,291301,no_contact_within_horizon,P3,0.42950198670734147,1.3984343820105813,0.33535331229493387,0.9619062574577559,0.8766568460559325
joint-50af49320c1511a0d6c6,M0,291301,future_contact,P3,1.277282393890365,0.4817319902372343,0.7303673564295667,0.34935536406138235,-0.13068920336931744
joint-4664e26abb95085a572a,M0,291301,future_contact,P3,1.1438546624980273,0.5569398259416014,0.5852980773115987,0.4643852664698708,0.23288391929209534
joint-79aa8ba0c5489ddf2497,M0,291301,future_contact,P0,0.8641041501200916,0.6349180360720408,0.4542593654725093,0.7120310541256956,0.12213954947068507
joint-d987f2e8f59153959f0b,M0,291301,future_contact,P0,0.8056923776354609,1.7840298643213193,0.5788747741081295,0.8197508401773348,0.8286320750195322
joint-cb8130fb1c35fd8e7b18,M0,291301,no_contact_within_horizon,P3,1.5712699262247138,0.1842914954207838,1.6912365606733992,0.45656062405210707,0.3189953099529274
joint-d18a1d26ca0c2d035ee3,M0,291301,future_contact,P0,1.1858952736009758,2.17122864732605,0.7752932042478144,0.5016590449496383,-0.07217739470366916
joint-da2f34f1c087e97b1afb,M0,291301,no_contact_within_horizon,P0,0.7493313701814107,1.891951372777363,0.6376087688075175,0.89999019417217,0.8252670661788071
joint-d61e8bcf8b85f15c898a,M0,291301,no_contact_within_horizon,P0,0.7954021214538011,0.7844723986567598,0.24274389078458267,0.7085921215992239,0.04337560160812275
joint-4de8fb543630717fe750,M0,291301,no_contact_within_horizon,P1,0.8957255304185842,0.6296270339608695,0.46262764448934734,0.6859221402822476,0.2084361480195906
joint-dc3cf8ce3539277e0726,M0,291301,future_contact,P1,0.8951692172266925,0.49880863313023616,0.6955327575268435,0.8006866386682192,-0.7440412076118662
joint-afc74f4446a723051311,M0,291301,future_contact,P2,0.9380909312531789,0.5559635473088856,0.587052549274953,0.6983026787327011,0.2757933074282696
joint-b8e91cf056a2850aa06d,M0,291301,future_contact,P3,0.9132710502744577,0.5477351805519766,0.601963356003591,0.7307518929863879,0.3224214105273265
joint-1f313d8436034e3c8a2f,M0,291301,no_contact_within_horizon,P0,0.42263580087541275,1.4165010691611515,0.34818979507893755,0.9691880879275414,0.8432170397002122
joint-86283058a19cd7794f47,M0,291301,future_contact,P3,0.8810832388827524,2.409729449653586,0.879514479646235,0.9441741049206991,0.27857401851797825
joint-a5ed81533299a3f553ae,M0,291301,no_contact_within_horizon,P1,0.8280748104796076,0.652588328132379,0.42680878016156065,0.7337674931454976,0.1859006080001826
joint-1b3125f558c72b1ea5e4,M0,291301,no_contact_within_horizon,P1,0.7542325408563485,2.0239381433371615,0.7050451893658927,0.9377429771836452,0.4288114451690711
joint-3dcb938aa6f788013529,M0,291301,future_contact,P0,1.3640366101179253,0.284592474455398,1.2566970362079768,0.550637123985215,-0.4473733734045014
joint-f3d0c584cd58125ec9bd,M0,291301,future_contact,P1,1.3352094065766704,0.34623407081423374,1.0606402274074842,0.4507391758451035,0.04704162973600259
joint-a4fe2bd135f56d3a3b4d,M0,291301,future_contact,P2,1.170191655436756,0.37626248350177743,0.9774682847271883,0.6553314034726377,-0.04885554409050672
joint-baf9ad5b2a0e2663433b,M0,291301,future_contact,P3,1.1233575140504164,0.46491200534002736,0.7659071271300374,0.5798161217650297,0.401428100675104
joint-63dd4abeb6e1325c7806,M0,291301,no_contact_within_horizon,P3,0.959624818635771,2.521475169825296,0.9248441151037642,0.892915476698326,0.93328469717281
joint-89a8114aac92bfca40db,M0,291301,future_contact,P1,0.8967072798781727,0.4545793882783402,0.7883827089384088,0.8593900171102355,0.33313793088682014
joint-fdd9add87d3e0887f0db,M0,291301,no_contact_within_horizon,P0,1.4242794622075006,0.6736560399903134,0.39503562475454573,0.02467265565135722,-0.3409045547430917
joint-8deb233befdaaa44244e,M0,291301,future_contact,P1,0.8800617512844903,0.7141032042326751,0.33672778334475045,0.658894783317355,-0.1121678337389375
joint-750a25537e1c577ecb17,M0,291301,future_contact,P2,1.473200370709833,0.2633407801616513,1.3343063434941473,0.38614360280814547,0.38658017970474684
joint-d20c3c92116f8fce3c1e,M0,291301,future_contact,P2,0.8384445258765392,0.507816835977947,0.6776344555192452,0.845102345874083,-0.7548180441296549
joint-83912571774477870e69,M0,291301,no_contact_within_horizon,P2,0.33101109180989613,1.3251317626725314,0.28151189802044463,0.9840100943156767,0.7533268748206176
joint-0b091357d2bc89169b82,M0,291301,future_contact,P3,0.6652223053947116,1.856558508924724,0.6187245098532946,0.9544744617202978,0.9673069130078787
joint-79a2726c7c85c127d89d,M0,291301,future_contact,P3,1.6843368091846527,0.28216868897763764,1.2652501990231029,-0.15301680423344452,-0.10831242813953997
joint-ff0e8b614b34aecce4b3,M0,291301,future_contact,P1,0.9661333131819908,0.431469243051665,0.8405590501378004,0.8204527893502526,0.015171362848686929
joint-a6e0056491e5774f3780,M0,291301,future_contact,P1,0.5206067440534835,1.6047840066532584,0.47298917223199183,0.9707230094895212,0.8163255159516533
joint-009541860623d2bb9f1f,M0,291301,no_contact_within_horizon,P1,0.6647964979063636,1.847106398589661,0.6136203057245048,0.9518076088581727,0.8952885439266213
joint-ffe811f4bd9985f39189,M0,291301,no_contact_within_horizon,P1,1.503237704395986,0.33374123257225413,1.0973893390591554,0.15947538800531424,0.37171660813352136
joint-08c462a1ad92c4ade964,M0,291301,no_contact_within_horizon,P2,0.24490249949269122,1.2213314190252629,0.1999415907505667,0.9897656695250554,0.863564581066398
joint-2ce56f0ea0683dcda2f5,M0,291301,future_contact,P2,1.5448613008117569,0.33369735261302735,1.097520826690419,0.07501578492865965,0.27609610214697033
joint-e8e45e1d9d7dc3a06a25,M0,291301,no_contact_within_horizon,P3,0.6109805962462024,1.6649319762327526,0.5097842674823503,0.9337384443183753,0.7722857246473143
joint-cf92d455cc3ba4b96312,M0,291301,future_contact,P3,0.8997319466288423,2.233979775537882,0.8037846475791196,0.8670748618132254,0.5972745688581977
joint-2a931d7a53cb9c33974d,M0,291302,future_contact,P0,0.5833343920494137,1.3806973554968007,0.322588701603016,0.8778801685416622,0.28703989021896814
joint-4352a0ffd3ac22d2f5e6,M0,291302,no_contact_within_horizon,P0,0.39035265776572003,1.4139509156810675,0.34638785377502695,0.9820986480166177,0.9640420931572773
joint-147f59a58d0ef285e900,M0,291302,future_contact,P1,0.6535213410762767,1.1092423727293068,0.10367723519221551,0.7912598672830102,0.46590293251084974
joint-d0326bfd1d59b011ffc1,M0,291302,no_contact_within_horizon,P2,0.6140061377083541,0.6307268302890386,0.46088242572418847,0.9094093756363351,0.27562438477346557
joint-b0a6408213b275a6eec4,M0,291302,no_contact_within_horizon,P2,0.36963388610486597,1.3140441495108917,0.27310951882133155,0.9679303749335981,0.07074053820931743
joint-f16075ae76c562b01afa,M0,291302,future_contact,P2,1.280304114203498,0.3672770583005629,1.001638788492319,0.5020776839349524,0.01445634092056768
joint-6c84dffefac07a85efd4,M0,291302,no_contact_within_horizon,P3,0.4097123788673197,1.4637459147307241,0.38099884496481873,0.9864472569934901,0.9885362875371968
joint-530af393a720d348afb0,M0,291302,no_contact_within_horizon,P0,1.855130812821369,0.45239712412610367,0.7931948916876457,-0.674481196339815,-0.3798416323102947
joint-66b0d86cfbc4d904308f,M0,291302,no_contact_within_horizon,P0,0.6002258453469512,1.5018268659309797,0.4066822776773062,0.8961543595026917,0.04386042387232261
joint-cb84ae0ab47be6c0b097,M0,291302,no_contact_within_horizon,P1,0.5680523360345575,1.470323266140833,0.3854822855535606,0.9078128799952808,0.3812493132033796
joint-bd7b1bc3eac5c32be6ce,M0,291302,future_contact,P0,0.6628101311473582,0.6497833066009562,0.43111634613414035,0.8643547393099987,0.040678006362621325
joint-f42e2b2aa0bcf1904b2c,M0,291302,future_contact,P2,0.9812407346063787,0.47007978540403267,0.7548528425061896,0.7453754658565283,0.40696991558457823
joint-0cc5980f554a68da719e,M0,291302,future_contact,P3,1.3063648909008192,0.44260819175920024,0.8150703432689529,0.3479357796678211,0.19181410885071412
joint-c71196ce6b27a5f15741,M0,291302,no_contact_within_horizon,P0,1.2741826283311861,0.255525550331166,1.3644328730420257,0.8325551328158269,-0.2278676645879061
joint-08a29e94c959b15daf6c,M0,291302,future_contact,P2,0.49309933608433176,0.6896619910047399,0.3715536695244858,0.9440059871392293,-0.04003605420408703
joint-009344968abd7434a0a8,M0,291302,no_contact_within_horizon,P3,0.5925354620006549,1.7146919914950027,0.5392334676925506,0.9603209620932287,0.9666438731034962
joint-0d9b039cb21daac03d2a,M0,291302,no_contact_within_horizon,P0,1.8287436973067936,0.3772201278571086,0.9749263684134388,-0.587879008417585,-0.4438457238307426
joint-96bbd61ef63ebf358d5e,M0,291302,no_contact_within_horizon,P0,0.3266825071542867,1.2468517289681929,0.22062175743777013,0.9704231672198151,0.48297866343292684
joint-71226efdc82c7b8eb4e1,M0,291302,future_contact,P3,0.288414044836431,1.1874963137274326,0.17184715269231063,0.9729029454374967,0.9875565218188047
joint-2b6a5ce6c26b3991652e,M0,291302,no_contact_within_horizon,P1,0.8365064313804877,2.242116992321237,0.8074205054121846,0.9340017704019172,0.7061831855549733
joint-c45a492c6ab0e2e5bfbe,M0,291302,future_contact,P2,0.32298404728369856,1.3092633872115549,0.2694646792247104,0.9834138930081195,0.9018104692896568
joint-b2b2ebaf8b3253aafde3,M0,291302,future_contact,P3,0.49955563758496285,1.2790878058658588,0.24614717220731863,0.9037699768604462,0.9192840059820997
joint-58d5f239e12552c3626e,M0,291302,future_contact,P3,0.5934566001509531,1.6901632159333637,0.5248251017470411,0.952408768072778,0.8553417900895279
joint-fc2b76f0772372bf8c3c,M0,291302,no_contact_within_horizon,P2,0.9210850694519411,2.3170649972189583,0.8403012973739828,0.8707302438908205,0.017502922938087345
joint-fe2aefddb9b7745686ad,M0,291302,future_contact,P0,0.45154861401869795,1.0689048345416334,0.06663460520046706,0.9001596228871819,0.34413984860621133
joint-8b6ff975d45da97a4933,M0,291302,no_contact_within_horizon,P3,0.43434529180024917,1.4970419902901801,0.40349115467014673,0.9842934086236358,0.9869457783780489
joint-175e17d0ef9573bac40e,M0,291302,no_contact_within_horizon,P3,0.506657511470085,1.4163918644494244,0.3481126974163429,0.9289267713826319,0.5433184744318768
joint-a3d06b9cb0966439eddd,M0,291302,future_contact,P1,1.329813145520623,0.3299835935802462,1.10871234218101,0.4952919697613938,-0.046554523328615746
joint-04c90cd2b55e51d7395c,M0,291302,future_contact,P1,1.0106062715863775,1.774324059127455,0.5734195386409875,0.6151563267922476,0.0915325453172379
joint-03d19206c4766692b70a,M0,291302,no_contact_within_horizon,P0,0.27992280157437033,1.1989537415838465,0.1814492944702975,0.9770053896909991,0.5870796230916382
joint-f3533a47857412ee6574,M0,291302,no_contact_within_horizon,P0,1.265676270525427,0.2566651713930914,1.3599828785606891,0.8443482296056533,0.10019622763350285
joint-19e423cc276169fd1073,M0,291302,future_contact,P2,0.7245102974368065,0.49001969058501443,0.7133097038174785,0.968094315665626,-0.3856617546310487
joint-ff96f3eeddc533681410,M0,291302,future_contact,P2,0.2614207117897516,1.2513856495056654,0.22425145696456356,0.9906481139626396,0.21279218404426115
joint-c4e21270ec4d0d7be262,M0,291302,no_contact_within_horizon,P1,1.1686221715804561,0.9380747922538553,0.06392559727633804,0.3185072071393494,0.46548059213751836
joint-f3c2aa3445150de38445,M0,291302,no_contact_within_horizon,P1,0.8820193109482481,0.40454695329832774,0.9049874718447012,0.9640149566676498,0.5387126144768177
joint-9b1bd063fe31242ee1d4,M0,291302,no_contact_within_horizon,P2,0.3581216256518933,1.2838766288993166,0.24988411723971557,0.9662520312335435,0.19291444196801255
joint-dc07119105a4b0f17fef,M0,291302,no_contact_within_horizon,P3,1.4631757757174548,0.3221953938665341,1.1325971042243361,0.260923113145425,0.5429649531580654
joint-e62d176dd1f3b78034aa,M0,291302,no_contact_within_horizon,P0,1.837979485786978,0.39557273926019054,0.9274205914659346,-0.6172975271212642,-0.06390692686788225
joint-7fb044ff7f38057c2332,M0,291302,no_contact_within_horizon,P1,0.955691753602196,0.37326897068338927,0.9854560181788944,0.9493381645328111,0.6080468049987201
joint-86e6ae730070eee6983b,M0,291302,future_contact,P0,0.6250570089560439,1.6672486592691442,0.5111747583728967,0.9251300723385959,0.8640516324199796
joint-9a206f19112cd83d8451,M0,291302,no_contact_within_horizon,P3,0.457615342372717,1.527526302606927,0.42364963129796507,0.9816150388414585,0.9839098992493094
joint-d9be6f5c2e8106f0264a,M0,291302,no_contact_within_horizon,P0,0.44125258662063643,1.4666246917401613,0.38296363257849486,0.9732659963191367,0.9495710608714437
joint-6f8a92fc80c9c4920afe,M0,291302,future_contact,P0,1.0476398821738067,2.1455339175063384,0.7633884339967487,0.6731243574588104,0.7816876597795575
joint-2a31fc646bfd539046d7,M0,291302,future_contact,P1,0.9748536616468191,0.773384321103346,0.256979172702117,0.5501433096880832,-0.3322327652607808
joint-e8ed568644109d3c68dd,M0,291302,no_contact_within_horizon,P0,1.8586928271586438,0.45724817629311865,0.7825289801431319,-0.6834593519089053,-0.4559578461911364
joint-310c46903e1f1c1d5a60,M0,291302,no_contact_within_horizon,P0,0.3759237118433495,1.323551706193704,0.28031880969197587,0.9674907573890873,0.3485735083109697
joint-1285f64b5ffdc41a435d,M0,291302,future_contact,P0,0.7471685265592531,0.8860526538858796,0.12097890137777406,0.7271738964245134,0.009265758602405697
joint-70524fe1e7c2518c400a,M0,291302,no_contact_within_horizon,P1,0.45400939983654875,1.5078671299059676,0.4106961555619065,0.9780581580517089,0.7747319907719488
joint-41ae71c0e6c6d51506eb,M0,291302,future_contact,P0,0.6249179596459349,0.6050075204582314,0.5025143905190804,0.9210900713085062,0.1078546044064513
joint-f2a415df92c5dbd9c22b,M0,291302,no_contact_within_horizon,P2,1.1130722236136241,0.32288357691428354,1.130463463724503,0.8706164953726971,-0.5729481465610943
joint-05f0f9643ecc833a54a1,M0,291302,no_contact_within_horizon,P3,0.37480380084198034,1.4180011085846767,0.3492482099041835,0.9892069467466399,0.9906372940277768
joint-6731d5008cdff8444b8a,M0,291302,no_contact_within_horizon,P1,1.397856098095607,0.3709861842082248,0.9915904563990334,0.29575743009053246,0.24374020277450006
joint-cd5d57fb2d2fc404ed88,M0,291302,no_contact_within_horizon,P1,0.2764156417692152,1.294735958488665,0.25830678130353957,0.994703504358138,0.9600697251196597
joint-c73f7954cc710bf9d63c,M0,291302,future_contact,P3,0.5487435941203475,1.382431552688824,0.3238439433795329,0.8983554646270823,0.8342103026065095
joint-8c80649d97868318c9fe,M0,291302,no_contact_within_horizon,P1,0.998602495772371,2.422300673753815,0.8847177801813237,0.8148623510807623,0.7260703187788636
joint-e8ffd69e58705acdb563,M0,291302,future_contact,P3,0.7190130441064958,0.5229519679576806,0.6482656586037784,0.9309748737680791,-0.019240308102758757
joint-2474a6ed6bbe4f7e1b97,M0,291302,future_contact,P0,1.3161141093074644,0.5056641651636766,0.6818825352546033,0.2709169571661529,0.12191488677115318
joint-1b6c644185589ebc48c8,M0,291302,no_contact_within_horizon,P3,1.0801628578159963,2.922215074817729,1.0723419159646437,0.8644264989070005,0.8398118223685788
joint-efe7c8a0a11bb35094e0,M0,291302,future_contact,P2,0.7726799311903961,1.4835410492147956,0.3944318308848227,0.7685229717986158,0.6921808773368809
joint-9ea456682d298ae62b43,M0,291302,future_contact,P3,1.6731836684367325,0.3589078267884469,1.0246896733526603,-0.22793568560531846,-0.3350761909378507
joint-7d924a87e8568d82b71b,M0,291302,no_contact_within_horizon,P1,1.1625880117375758,0.2979193673431042,1.2109324084754955,0.8719252227327611,0.6436843467047083
joint-f012efad790d4bcb5275,M0,291302,future_contact,P1,0.6046265470728758,1.499226444160803,0.4049492711943789,0.8927354352622473,0.9114046289801783
joint-99a2122f162a74088f58,M0,291302,no_contact_within_horizon,P2,0.6113327393980075,0.6041871148770893,0.5038713361803536,0.9306742825627237,0.23539236370641944
joint-ce884c4d333127e8b6dc,M0,291302,no_contact_within_horizon,P3,0.8182270235021273,2.069157759736134,0.7271416451248887,0.8952428357146148,0.5616814602456509
joint-50af49320c1511a0d6c6,M0,291302,future_contact,P3,1.4520628988556927,0.24653474545968893,1.4002523402209248,0.49021888380141443,0.09299520546146597
joint-4664e26abb95085a572a,M0,291302,future_contact,P3,1.5956227968097518,0.2540315945442775,1.3702966317295462,0.1251230578102643,0.2595479988744365
joint-79aa8ba0c5489ddf2497,M0,291302,future_contact,P0,0.7563205150434165,1.0036205284353155,0.003613990098976151,0.7139952358406036,-0.523994122303738
joint-d987f2e8f59153959f0b,M0,291302,future_contact,P0,0.8522250679943355,1.8648969106816566,0.6232057757941063,0.800999986406767,0.47640456923432456
joint-cb8130fb1c35fd8e7b18,M0,291302,no_contact_within_horizon,P3,1.2977282340177894,0.33655830034915335,1.0889838897805062,0.5365460937758514,0.43898968880141326
joint-d18a1d26ca0c2d035ee3,M0,291302,future_contact,P0,0.9567081129554803,1.7687350558921977,0.570264633408176,0.6711841639300753,0.3072083081886485
joint-da2f34f1c087e97b1afb,M0,291302,no_contact_within_horizon,P0,0.4131191948774496,1.2950364371956085,0.25853883158625357,0.9468400697338284,0.35375143472150244
joint-d61e8bcf8b85f15c898a,M0,291302,no_contact_within_horizon,P0,1.2065090020661662,0.27005511080569233,1.3091292267170531,0.8996658380090833,0.3119292538663759
joint-4de8fb543630717fe750,M0,291302,no_contact_within_horizon,P1,1.5888760565922322,0.23255604469997843,1.4586240305301799,0.2048333013488909,0.4437185752692672
joint-dc3cf8ce3539277e0726,M0,291302,future_contact,P1,0.8881034505340301,0.7693421755107909,0.262219446790049,0.633395141178712,-0.3096937392973917
joint-afc74f4446a723051311,M0,291302,future_contact,P2,0.764464927220741,0.6978681240771792,0.3597251280568879,0.7636431808085837,0.24336172209066315
joint-b8e91cf056a2850aa06d,M0,291302,future_contact,P3,1.2577123950343663,0.5362778702693891,0.6231028375601061,0.3302848196958178,-0.3267343039156699
joint-1f313d8436034e3c8a2f,M0,291302,no_contact_within_horizon,P0,0.6473234475374837,1.8061081276665902,0.5911743245572768,0.951533620285578,0.6106226946723018
joint-86283058a19cd7794f47,M0,291302,future_contact,P3,0.5145017266289558,1.5710804965046163,0.45176359698348134,0.9645677619464692,0.8123064241571384
joint-a5ed81533299a3f553ae,M0,291302,no_contact_within_horizon,P1,1.7286348501529034,0.41135190065200417,0.888306224855193,-0.3875494111377419,0.31304248325785466
joint-1b3125f558c72b1ea5e4,M0,291302,no_contact_within_horizon,P1,0.49791621013081905,1.6113360860142876,0.4770637019366836,0.9848214559468901,0.9611951220153284
joint-3dcb938aa6f788013529,M0,291302,future_contact,P0,1.0463569019152918,0.41284432955032024,0.8846846831038554,0.7558158594843024,-0.6517533112080006
joint-f3d0c584cd58125ec9bd,M0,291302,future_contact,P1,0.976025172774132,0.5647639935647496,0.571347345605899,0.6514543807603654,-0.06186257435554105
joint-a4fe2bd135f56d3a3b4d,M0,291302,future_contact,P2,0.460849038655798,0.6854127320461723,0.37773409363279004,0.9621697532075258,0.27615276164103575
joint-baf9ad5b2a0e2663433b,M0,291302,future_contact,P3,0.9956232527145811,0.48270824659343253,0.7283428521578492,0.7128547776316775,-0.013078082977827081
joint-63dd4abeb6e1325c7806,M0,291302,no_contact_within_horizon,P3,0.5178077398591449,1.4309623137446108,0.35834716461928723,0.9264838586182356,0.49574894462998825
joint-89a8114aac92bfca40db,M0,291302,future_contact,P1,0.7329730599362383,0.616416969938643,0.48383164519054045,0.8346931055910262,0.3570483664430922
joint-fdd9add87d3e0887f0db,M0,291302,no_contact_within_horizon,P0,1.6053976060225306,0.4857968768079796,0.7219646914014257,-0.19185915282709728,-0.3357483876684552
joint-8deb233befdaaa44244e,M0,291302,future_contact,P1,0.7303956817334911,0.6408841596772041,0.44490655652524314,0.8204564749301071,0.22505773731875478
joint-750a25537e1c577ecb17,M0,291302,future_contact,P2,1.212825781050497,0.38141151949377733,0.9638763830894992,0.5816864419184605,0.20486241874297953
joint-d20c3c92116f8fce3c1e,M0,291302,future_contact,P2,1.0087723013020562,0.45011468688937845,0.7982528689348275,0.7416235283532782,-0.43748906936664966
joint-83912571774477870e69,M0,291302,no_contact_within_horizon,P2,0.4603221208454194,1.474081152170116,0.38803484799798027,0.966248222089656,0.563100714209095
joint-0b091357d2bc89169b82,M0,291302,future_contact,P3,0.443516107538146,1.1418214282163734,0.13262473142076986,0.9100211633637749,0.9447363612464527
joint-79a2726c7c85c127d89d,M0,291302,future_contact,P3,1.4312658932915048,0.5985701426322372,0.5132115634706724,0.041410624993419125,-0.40608725770930854
joint-ff0e8b614b34aecce4b3,M0,291302,future_contact,P1,1.1470301192753487,0.3930115708942742,0.9339162250672279,0.6567184901318908,0.1162126292363343
joint-a6e0056491e5774f3780,M0,291302,future_contact,P1,0.3058161964355176,1.1719247849926129,0.1586475124679496,0.9655543059580598,0.8537828131692955
joint-009541860623d2bb9f1f,M0,291302,no_contact_within_horizon,P1,0.401248998341244,1.2975746658463,0.2604968803338409,0.9522478324846797,0.6348103205635025
joint-ffe811f4bd9985f39189,M0,291302,no_contact_within_horizon,P1,1.4281568051486322,0.3922459753448478,0.9358661478554188,0.21093573290374115,0.40363167536086836
joint-08c462a1ad92c4ade964,M0,291302,no_contact_within_horizon,P2,0.44495142698492046,1.455047867529405,0.37503879872794643,0.9686424941017718,0.5916786230284276
joint-2ce56f0ea0683dcda2f5,M0,291302,future_contact,P2,1.2632646409461101,0.5026469956917303,0.6878671530873338,0.34997170480025797,0.26117901276898325
joint-e8e45e1d9d7dc3a06a25,M0,291302,no_contact_within_horizon,P3,0.9010257984996712,2.2813822643624997,0.8247815155665832,0.8808956120899573,0.43434213435873364
joint-cf92d455cc3ba4b96312,M0,291302,future_contact,P3,0.3537791166657115,1.197510734283342,0.1802450141736904,0.9531986720472061,0.681827802653532
joint-2a931d7a53cb9c33974d,M0,291303,future_contact,P0,0.8899752779975374,1.3693089970751562,0.31430623089983123,0.6439126502487412,0.2399022035987935
joint-4352a0ffd3ac22d2f5e6,M0,291303,no_contact_within_horizon,P0,1.3267925762171888,4.419476072062448,1.4860211533312138,0.8604947660099047,0.8181167829713692
joint-147f59a58d0ef285e900,M0,291303,future_contact,P1,0.93298188722721,0.8500571645125494,0.1624516793914088,0.5751189235942832,0.45640595951108087
joint-d0326bfd1d59b011ffc1,M0,291303,no_contact_within_horizon,P2,0.348584704978632,0.7645891037303642,0.26841670876256285,0.9743840122001668,-0.869399767629629
joint-b0a6408213b275a6eec4,M0,291303,no_contact_within_horizon,P2,0.11617562926506358,0.911369041623011,0.0928073686654084,0.9975467656979579,0.9986744435799411
joint-f16075ae76c562b01afa,M0,291303,future_contact,P2,0.7371651320033336,0.5914506578022288,0.5251770178053154,0.8502287015514186,-0.05965140850533685
joint-6c84dffefac07a85efd4,M0,291303,no_contact_within_horizon,P3,0.6422411356738631,1.9145216999947892,0.6494678264203573,0.989662444702748,0.990235599073816
joint-530af393a720d348afb0,M0,291303,no_contact_within_horizon,P0,1.708848083317343,0.12304144781763046,2.0952340062456725,0.3835945680430211,0.038554308921534046
joint-66b0d86cfbc4d904308f,M0,291303,no_contact_within_horizon,P0,0.10179253961882302,0.929529889791872,0.07307631548787714,0.997483482090022,0.9959916771548897
joint-cb84ae0ab47be6c0b097,M0,291303,no_contact_within_horizon,P1,0.13062320539913203,0.9042764843900734,0.10062011978694047,0.9965136541950212,0.9921643569312988
joint-bd7b1bc3eac5c32be6ce,M0,291303,future_contact,P0,0.8321489086430144,0.7203525774089845,0.3280144959856587,0.6986479462042372,0.046502102244982114
joint-f42e2b2aa0bcf1904b2c,M0,291303,future_contact,P2,1.126570824015678,0.6561853923930534,0.4213119196095678,0.4269124274724952,-0.2889373610330886
joint-0cc5980f554a68da719e,M0,291303,future_contact,P3,1.4447780289424157,0.26345756117056535,1.3338629821482035,0.44860022868112737,0.15650444000350064
joint-c71196ce6b27a5f15741,M0,291303,no_contact_within_horizon,P0,1.0993951708765226,0.3015683375731024,1.1987586298808255,0.9600603570527616,-0.4559012302962743
joint-08a29e94c959b15daf6c,M0,291303,future_contact,P2,0.6124939362928917,0.7612812954059831,0.27275235025331424,0.8463434091307762,0.19858988888649837
joint-009344968abd7434a0a8,M0,291303,no_contact_within_horizon,P3,1.2008271242426365,3.9295990777612824,1.3685374048403767,0.9773699196673294,0.9134718749890707
joint-0d9b039cb21daac03d2a,M0,291303,no_contact_within_horizon,P0,1.6265533802181875,0.2696853430652013,1.3104993956406095,0.01196965215468951,0.08894407506946861
joint-96bbd61ef63ebf358d5e,M0,291303,no_contact_within_horizon,P0,0.0938923984785552,0.9299827693918714,0.07258922054209448,0.9982220542176242,0.9970298400615886
joint-71226efdc82c7b8eb4e1,M0,291303,future_contact,P3,1.0490885414130613,3.013251752638481,1.1030198121300465,0.9372136469362805,0.9283500412488014
joint-2b6a5ce6c26b3991652e,M0,291303,no_contact_within_horizon,P1,0.27244674013919945,1.1521905697614394,0.14166497373260817,0.9727511427479821,0.9830002665312085
joint-c45a492c6ab0e2e5bfbe,M0,291303,future_contact,P2,0.7636194906605329,2.1685707795849205,0.7740683236429851,0.9773959218988578,0.3430933793197123
joint-b2b2ebaf8b3253aafde3,M0,291303,future_contact,P3,0.5623868848918872,1.6327558249194118,0.4902692773455822,0.9547744987370052,0.9453878665066991
joint-58d5f239e12552c3626e,M0,291303,future_contact,P3,0.38456232074853514,1.269438057119288,0.23857432784045768,0.953592824264136,0.95097586780125
joint-fc2b76f0772372bf8c3c,M0,291303,no_contact_within_horizon,P2,0.7827038550460854,2.135818111054288,0.7588497634713391,0.9494437688796975,-0.3646422956178196
joint-fe2aefddb9b7745686ad,M0,291303,future_contact,P0,0.47754996776719166,1.3370365788084646,0.29045565661501654,0.9260307380976317,0.8939968031254646
joint-8b6ff975d45da97a4933,M0,291303,no_contact_within_horizon,P3,0.9232903827873976,2.672787166428685,0.9831218105031942,0.9856729066334905,0.9724093185009064
